Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_Margin,Discount_Level,Profit_Status,Shipping_Days,Order_Month,Order_Year,Order_Quarter
2653,CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",12,3,20.00%,4,33.33%,Normal Discount,Profit,4,Sep,2017,Q3
2654,CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,165,3,0.00%,81,49.09%,Normal Discount,Profit,4,Sep,2017,Q3
2655,CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1293,3,0.00%,78,6.03%,Normal Discount,Profit,4,Sep,2017,Q3
2656,CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",26,2,20.00%,9,34.62%,Normal Discount,Profit,4,Sep,2017,Q3
2657,CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",262,2,0.00%,65,24.81%,Normal Discount,Profit,4,Sep,2017,Q3
2658,CA-2017-112515,9/17/2017,9/21/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14,5,0.00%,7,50.00%,Normal Discount,Profit,4,Sep,2017,Q3
2659,CA-2016-150343,8/16/2016,8/20/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94110,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,11,3,0.00%,5,45.45%,Normal Discount,Profit,4,Aug,2016,Q3
2660,CA-2015-135538,12/24/2015,12/28/2015,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Gilbert,Arizona,85234,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,884,4,20.00%,99,11.20%,Normal Discount,Profit,4,Dec,2015,Q4
2661,CA-2017-123372,11/28/2017,12/2/2017,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,1980,11,0.00%,495,25.00%,Normal Discount,Profit,4,Nov,2017,Q4
2662,CA-2017-123372,11/28/2017,12/2/2017,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",80,2,0.00%,36,45.00%,Normal Discount,Profit,4,Nov,2017,Q4
2663,CA-2017-159604,4/14/2017,4/15/2017,First Class,CL-12700,Craig Leslie,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,9,2,0.00%,4,44.44%,Normal Discount,Profit,1,Apr,2017,Q2
2664,CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,4,1,20.00%,1,25.00%,Normal Discount,Profit,3,May,2016,Q2
2665,CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,371,3,40.00%,-142,-38.27%,Normal Discount,Loss,3,May,2016,Q2
2666,CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3,2,70.00%,-2,-66.67%,High Discount,Loss,3,May,2016,Q2
2667,CA-2016-111794,10/1/2016,10/1/2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,80,3,20.00%,21,26.25%,Normal Discount,Profit,0,Oct,2016,Q4
2668,CA-2016-111794,10/1/2016,10/1/2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28,1,20.00%,10,35.71%,Normal Discount,Profit,0,Oct,2016,Q4
2669,US-2015-139759,8/25/2015,8/30/2015,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",41,1,20.00%,5,12.20%,Normal Discount,Profit,5,Aug,2015,Q3
2670,US-2015-139759,8/25/2015,8/30/2015,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,106,4,0.00%,30,28.30%,Normal Discount,Profit,5,Aug,2015,Q3
2671,CA-2014-126403,9/9/2014,9/12/2014,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166,3,0.00%,80,48.19%,Normal Discount,Profit,3,Sep,2014,Q3
2672,CA-2014-126403,9/9/2014,9/12/2014,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,786,6,0.00%,212,26.97%,Normal Discount,Profit,3,Sep,2014,Q3
2673,CA-2014-126403,9/9/2014,9/12/2014,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26,2,0.00%,13,50.00%,Normal Discount,Profit,3,Sep,2014,Q3
2674,CA-2014-126403,9/9/2014,9/12/2014,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1326,5,0.00%,239,18.02%,Normal Discount,Profit,3,Sep,2014,Q3
2675,CA-2017-136875,12/3/2017,12/3/2017,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166,3,0.00%,80,48.19%,Normal Discount,Profit,0,Dec,2017,Q4
2676,CA-2017-132185,11/27/2017,12/2/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,9,5,20.00%,1,11.11%,Normal Discount,Profit,5,Nov,2017,Q4
2677,CA-2017-132185,11/27/2017,12/2/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,44,1,20.00%,4,9.09%,Normal Discount,Profit,5,Nov,2017,Q4
2678,US-2014-160780,6/21/2014,6/21/2014,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11,7,70.00%,-8,-72.73%,High Discount,Loss,0,Jun,2014,Q2
2679,US-2014-160780,6/21/2014,6/21/2014,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25,2,70.00%,-17,-68.00%,High Discount,Loss,0,Jun,2014,Q2
2680,CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,14,5,0.00%,7,50.00%,Normal Discount,Profit,6,Jan,2017,Q1
2681,CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,620,5,0.00%,112,18.06%,Normal Discount,Profit,6,Jan,2017,Q1
2682,CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",90,4,0.00%,42,46.67%,Normal Discount,Profit,6,Jan,2017,Q1
2683,CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,351,3,10.00%,152,43.30%,Normal Discount,Profit,6,Jan,2017,Q1
2684,CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",165,1,0.00%,49,29.70%,Normal Discount,Profit,6,Jan,2017,Q1
2685,CA-2017-137085,6/29/2017,7/6/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,313,9,20.00%,102,32.59%,Normal Discount,Profit,7,Jun,2017,Q2
2686,CA-2016-133123,9/6/2016,9/11/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",96,3,20.00%,30,31.25%,Normal Discount,Profit,5,Sep,2016,Q3
2687,CA-2016-133123,9/6/2016,9/11/2016,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3,2,70.00%,-2,-66.67%,High Discount,Loss,5,Sep,2016,Q3
2688,US-2016-128195,8/4/2016,8/5/2016,First Class,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,4,5,80.00%,-7,-175.00%,High Discount,Loss,1,Aug,2016,Q3
2689,CA-2015-153220,11/12/2015,11/14/2015,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",16,5,0.00%,7,43.75%,Normal Discount,Profit,2,Nov,2015,Q4
2690,CA-2014-123064,6/30/2014,7/2/2014,First Class,RA-19915,Russell Applegate,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5,4,20.00%,2,40.00%,Normal Discount,Profit,2,Jun,2014,Q2
2691,CA-2017-156412,12/4/2017,12/8/2017,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5,3,70.00%,-4,-80.00%,High Discount,Loss,4,Dec,2017,Q4
2692,US-2016-144211,8/28/2016,9/2/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15,3,20.00%,6,40.00%,Normal Discount,Profit,5,Aug,2016,Q3
2693,US-2016-144211,8/28/2016,9/2/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,109,3,20.00%,8,7.34%,Normal Discount,Profit,5,Aug,2016,Q3
2694,CA-2016-138079,1/22/2016,1/28/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",110,5,0.00%,37,33.64%,Normal Discount,Profit,6,Jan,2016,Q1
2695,CA-2014-143182,10/15/2014,10/20/2014,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15,1,20.00%,4,26.67%,Normal Discount,Profit,5,Oct,2014,Q4
2696,CA-2016-161662,2/7/2016,2/9/2016,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30,2,20.00%,11,36.67%,Normal Discount,Profit,2,Feb,2016,Q1
2697,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821,4,50.00%,-16,-1.95%,High Discount,Loss,5,Mar,2014,Q1
2698,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638,6,50.00%,-1811,-8.00%,High Discount,Loss,5,Mar,2014,Q1
2699,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21,4,20.00%,7,33.33%,Normal Discount,Profit,5,Mar,2014,Q1
2700,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8,3,20.00%,1,12.50%,Normal Discount,Profit,5,Mar,2014,Q1
2701,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",31,2,20.00%,8,25.81%,Normal Discount,Profit,5,Mar,2014,Q1
2702,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,19,3,20.00%,6,31.58%,Normal Discount,Profit,5,Mar,2014,Q1
2703,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,Sean Miller,Home Office,United States,Jacksonville,Florida,32216,South,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122,3,20.00%,15,12.30%,Normal Discount,Profit,5,Mar,2014,Q1
2704,CA-2014-143413,5/24/2014,5/30/2014,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,116,3,0.00%,57,49.14%,Normal Discount,Profit,6,May,2014,Q2
2705,CA-2017-156818,7/11/2017,7/13/2017,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,133,6,0.00%,17,12.78%,Normal Discount,Profit,2,Jul,2017,Q3
2706,CA-2017-155873,6/16/2017,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,17,2,0.00%,4,23.53%,Normal Discount,Profit,5,Jun,2017,Q2
2707,CA-2017-155873,6/16/2017,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,19,3,0.00%,9,47.37%,Normal Discount,Profit,5,Jun,2017,Q2
2708,CA-2017-155873,6/16/2017,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192,4,0.00%,92,47.92%,Normal Discount,Profit,5,Jun,2017,Q2
2709,CA-2015-121797,1/30/2015,2/6/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",227,7,0.00%,82,36.12%,Normal Discount,Profit,7,Jan,2015,Q1
2710,CA-2015-121797,1/30/2015,2/6/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1920,3,20.00%,216,11.25%,Normal Discount,Profit,7,Jan,2015,Q1
2711,US-2015-120572,12/11/2015,12/15/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,13,2,70.00%,-9,-69.23%,High Discount,Loss,4,Dec,2015,Q4
2712,CA-2017-132430,10/9/2017,10/11/2017,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,46,4,20.00%,9,19.57%,Normal Discount,Profit,2,Oct,2017,Q4
2713,CA-2017-146031,7/29/2017,8/1/2017,Second Class,GM-14440,Gary McGarr,Consumer,United States,Troy,New York,12180,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,60,9,0.00%,22,36.67%,Normal Discount,Profit,3,Jul,2017,Q3
2714,CA-2014-110100,4/25/2014,4/29/2014,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Wilmington,North Carolina,28403,South,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302,3,20.00%,38,12.58%,Normal Discount,Profit,4,Apr,2014,Q2
2715,CA-2015-103723,12/1/2015,12/6/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,14,5,0.00%,6,42.86%,Normal Discount,Profit,5,Dec,2015,Q4
2716,CA-2014-127187,12/4/2014,12/8/2014,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,130,2,0.00%,62,47.69%,Normal Discount,Profit,4,Dec,2014,Q4
2717,CA-2017-128475,8/26/2017,9/1/2017,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,31907,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,72,2,0.00%,15,20.83%,Normal Discount,Profit,6,Aug,2017,Q3
2718,CA-2014-100006,9/7/2014,9/13/2014,Standard Class,DK-13375,Dennis Kane,Consumer,United States,New York City,New York,10024,East,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,378,3,0.00%,110,29.10%,Normal Discount,Profit,6,Sep,2014,Q3
2719,CA-2017-144827,12/21/2017,12/27/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124,2,0.00%,34,27.42%,Normal Discount,Profit,6,Dec,2017,Q4
2720,CA-2014-110030,12/6/2014,12/8/2014,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,24,3,60.00%,-14,-58.33%,High Discount,Loss,2,Dec,2014,Q4
2721,CA-2014-121286,11/4/2014,11/8/2014,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8,3,20.00%,3,37.50%,Normal Discount,Profit,4,Nov,2014,Q4
2722,CA-2014-121286,11/4/2014,11/8/2014,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58,5,20.00%,5,8.62%,Normal Discount,Profit,4,Nov,2014,Q4
2723,CA-2016-164735,4/14/2016,4/19/2016,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81,5,0.00%,12,14.81%,Normal Discount,Profit,5,Apr,2016,Q2
2724,CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14,5,0.00%,7,50.00%,Normal Discount,Profit,4,Oct,2014,Q4
2725,CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,96,2,20.00%,31,32.29%,Normal Discount,Profit,4,Oct,2014,Q4
2726,CA-2017-149888,11/7/2017,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,360,5,40.00%,-72,-20.00%,Normal Discount,Loss,6,Nov,2017,Q4
2727,CA-2017-149888,11/7/2017,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350,4,40.00%,-140,-40.00%,Normal Discount,Loss,6,Nov,2017,Q4
2728,CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,2,1,70.00%,-1,-50.00%,High Discount,Loss,2,Dec,2017,Q4
2729,CA-2017-119193,12/22/2017,12/24/2017,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,630,7,40.00%,94,14.92%,Normal Discount,Profit,2,Dec,2017,Q4
2730,CA-2017-104801,2/13/2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,7,3,0.00%,2,28.57%,Normal Discount,Profit,6,Feb,2017,Q1
